title,link,category
WAFCON 2026: Cameroon Make History With First Title After 3-0 Win Over Malawi,https://www.nairaland.com/8730178/wafcon-2026-cameroon-make-history,sports
Football League Has Started !!!! We Hope For GREEN....,https://www.nairaland.com/8730097/football-league-started-hope-green,sports
NFF Election Drama: Nigerian Football Faces Fresh Crisis,https://www.nairaland.com/8730086/nff-election-drama-nigerian-football,sports
England Vs Pakistan 1st Test Match 2026,https://www.nairaland.com/8729962/england-vs-pakistan-1st-test,sports
SHOCKER!  Lukaku Uses Juju�� Ex Boss Lashes,https://www.nairaland.com/4286778/shocker-lukaku-uses-juju-ex,sports
The World Cup Final That Ended An Era,https://www.nairaland.com/8729897/world-cup-final-ended-era,sports
Cameroon Vs Malawi WAFCON Finals  Sun.16th Aug. 2026 Time 9pm,https://www.nairaland.com/8727831/cameroon-vs-malawi-wafcon-finals,sports
George Ilenikhena Chooses Nigeria After Talks With Eric Chelle,https://www.nairaland.com/8729159/george-ilenikhena-chooses-nigeria-after,sports
Renovation Ongoing At Nnamdi Azikiwe Stadium For 2026 National Sports Festival,https://www.nairaland.com/8729368/renovation-ongoing-nnamdi-azikiwe-stadium,sports
NFF Sets Up Committee To Investigate Super Falcons’ World Cup Failure,https://www.nairaland.com/8728914/nff-sets-up-committee-investigate,sports
Victor Osimhen Biography: From Selling Sachet Water In Lagos To Becoming Africa’,https://www.nairaland.com/8729611/victor-osimhen-biography-selling-sachet,sports
"Thought For This Week (33, 2026): No Limit…!",https://www.nairaland.com/8729602/thought-week-33-2026-no,sports
Nigeria Vs S.Africa: WAFCON World Cup Playoff Qualifiers (1 -2) On 13th Aug 2026,https://www.nairaland.com/8725544/nigeria-vs-s.africa-wafcon-world,sports
This Is How A Soccer Superstar Begins,https://www.nairaland.com/8729191/how-soccer-superstar-begins,sports
Should This Current NFF Continue after Super Falcons miss world cup qualificati,https://www.nairaland.com/8728259/should-current-nff-continue-after,sports
Gusau’s Resignation Calls Thicken After Super Falcons’ World Cup Miss,https://www.nairaland.com/8728573/gusaus-resignation-calls-thicken-after,sports
2024 When Cameroon Accuse Nigeria Of Using Juju  Today We Accuse Them Of Juju,https://www.nairaland.com/8728926/2024-when-cameroon-accuse-nigeria,sports
Sude Ngozi Oztas Joins West Ham United After Chelsea Exit,https://www.nairaland.com/8728823/sude-ngozi-oztas-joins-west,sports
Kun Khalifat FC Put Up For Sale Ahead Of 2026/27 NPFL Season,https://www.nairaland.com/8724416/kun-khalifat-fc-put-up,sports
Jay-jay Okocha Celebrates His 53rd Birthday,https://www.nairaland.com/8728302/jay-jay-okocha-celebrates-53rd-birthday,sports
10 Oods On Two Draws Tonight (sportybet Booking Code),https://www.nairaland.com/8728740/10-oods-two-draws-tonight,sports
Its A Shame; World Cup Disaster! Nigeria Dumped Out By South Africa,https://www.nairaland.com/8728473/shame-world-cup-disaster-nigeria,sports
Hidaa Ghaddar: Breakthrough Football Academy Kano,https://www.nairaland.com/8728447/hidaa-ghaddar-breakthrough-football-academy,sports
"NFF Apologises To President Tinubu, Nigerians Over WAFCON Setback Super Falcons",https://www.nairaland.com/8726638/nff-apologises-president-tinubu-nigerians,sports
Messi Returns To Inter Miami Days After Father’s Burial,https://www.nairaland.com/8727983/messi-returns-inter-miami-days,sports
‎super Falcons Miss 2027 Women’s World Cup: What Went Wrong?,https://www.nairaland.com/8728366/super-falcons-miss-2027-womens,sports
Prichard Colón Dies At 33: What Happened To The Boxer After His Fight With Terr,https://www.nairaland.com/8728117/prichard-colon-dies-33-what,sports
Some Football League Is Starting Today !!!!,https://www.nairaland.com/8728363/some-football-league-starting-today,sports
Some Football Leagues Are Starting Today !!!! We Go Again...,https://www.nairaland.com/8728360/some-football-leagues-starting-today,sports
Nigeria To Miss Women’s World Cup For First Time In Over 30 Years,https://www.nairaland.com/8728315/nigeria-miss-womens-world-cup,sports
"Katsina United Player, Ozor Chinedu, Found Alive In Mortuary",https://www.nairaland.com/8727129/katsina-united-player-ozor-chinedu,sports
2026 Winter Olympics Women Single Skating Free Skating,https://www.nairaland.com/8670647/2026-winter-olympics-women-single,sports
Adaa Bendel Insurance And Edo Queens,https://www.nairaland.com/8727623/adaa-bendel-insurance-edo-queens,sports
Coach Justin Madigo: The Super Falcons Mastermind,https://www.nairaland.com/8723336/coach-justin-madigo-super-falcons,sports
"Once Again , The Super Falcons Failed To Qualify For World Cup",https://www.nairaland.com/8728159/once-again-super-falcons-failed,sports
Solution To Our Football,https://www.nairaland.com/8726796/solution-football,sports
Shooting Stars Vs Rangers Scoreboard,https://www.nairaland.com/8728129/shooting-stars-vs-rangers-scoreboard,sports
Nigeria Vs South Africa: AFCON Quarter Final (2 - 1) Full Time,https://www.nairaland.com/5285977/nigeria-vs-south-africa-afcon,sports
Another Disaster? Final Chance As Nigeria Battles South Africa In WC Play-off,https://www.nairaland.com/8727953/another-disaster-final-chance-nigeria,sports
5 Things Justin Madugu Must Fix Against South Africa,https://www.nairaland.com/8727838/5-things-justin-madugu-must,sports
"CSNGG Demands Free, Fair Congress, Warns Against Ethnic Campaigns, Court Actions",https://www.nairaland.com/8727836/csngg-demands-free-fair-congress,sports
Sport,https://www.nairaland.com/8727790/sport,sports
Ireland Vs Afghanistan - 5th ODI Match 2026,https://www.nairaland.com/8727783/ireland-vs-afghanistan-5th-odi,sports
Super Falcons Vs South Africa Today: Will Nigeria Win?,https://www.nairaland.com/8727738/super-falcons-vs-south-africa,sports
Dana White Teases Another Massive UFC Event After Historic White House Card,https://www.nairaland.com/8727105/dana-white-teases-another-massive,sports
Chinedu Ozor: Katsina United Clarifies Reports Of Player Coming Back To Life,https://www.nairaland.com/8727294/chinedu-ozor-katsina-united-clarifies,sports
African Women Football Semi Final: Morocco 1 Vs Cameroon 3,https://www.nairaland.com/8727510/african-women-football-semi-final,sports
Cristiano Ronaldo Finally Marries Georgina Rodríguez,https://www.nairaland.com/8726892/cristiano-ronaldo-finally-marries-georgina,sports
"Nigerian Wrestler, Oba Femi Wears All-white Agbada To WWE Raw",https://www.nairaland.com/8722475/nigerian-wrestler-oba-femi-wears,sports
Lagos To Host National Intermediate Games 2026,https://www.nairaland.com/8726793/lagos-host-national-intermediate-games,sports
Morocco vs Cameroon WAFCON 2026 Semi Finals,https://www.nairaland.com/8724825/morocco-vs-cameroon-wafcon-2026,sports
Ozoh Chinedu: Katsina United Player Dies In Pre-Season Friendly Match,https://www.nairaland.com/8726504/ozoh-chinedu-katsina-united-player,sports
Malaysia Vs Vietnam: A Major ASEAN Championship Semi-final Battle,https://www.nairaland.com/8726972/malaysia-vs-vietnam-major-asean,sports
Katsina United Player Rushed Back To Hospital After Being Declared Dead,https://www.nairaland.com/8726795/katsina-united-player-rushed-back,sports
"2nd Edition 1xbet: 1xcup Nigeria,  Waidi Akanni Redefine Grassroots Football",https://www.nairaland.com/8542263/2nd-edition-1xbet-1xcup-nigeria,sports
"3rd Edition 1xbet: 1xcup Nigeria,  Waidi Akanni Redefine Grassroots Football",https://www.nairaland.com/8542336/3rd-edition-1xbet-1xcup-nigeria,sports
"Investors, Famous Sports Personalities, Others Gather In Delta State As Canaanla",https://www.nairaland.com/8651771/investors-famous-sports-personalities-others,sports
Ranked: FIFA World Rankings Africa 2026,https://www.nairaland.com/8726705/ranked-fifa-world-rankings-africa,sports
How Many Nigerians Have Actually Played For Barcelona?,https://www.nairaland.com/8726685/how-many-nigerians-actually-played,sports
"2027 Playoffs: Finally, Nigerian Star To Be Dropped From Important Clash",https://www.nairaland.com/8726602/2027-playoffs-finally-nigerian-star,sports
Super Falcons Coach Considers Goalkeeper Change Ahead Of South Africa Clash,https://www.nairaland.com/8726581/super-falcons-coach-considers-goalkeeper,sports
Katsina United Defender Chinedu Ozor Dies After Collapsing In Pre-season Match,https://www.nairaland.com/8726576/katsina-united-defender-chinedu-ozor,sports
NNL: Jude Agada Here To Solidify Abakaliki Fc’s Defence — Head Coach Izuikem,https://www.nairaland.com/8726516/nnl-jude-agada-here-solidify,sports
Replacing Gianni Infantino Would Be A ‘terrible Mistake' – Trump,https://www.nairaland.com/8726462/replacing-gianni-infantino-terrible-mistake,sports
FIFA Crisis: Removing Infantino Will Be A Terrible Mistake!,https://www.nairaland.com/8726485/fifa-crisis-removing-infantino-terrible,sports
Video Highlights: WAFCON Quaterfinals - How The Mighty Fell,https://www.nairaland.com/8726454/video-highlights-wafcon-quaterfinals-how,sports
Lukaku's Off To Turkey — Fenerbahçe Close In On Napoli Deal,https://www.nairaland.com/8726376/lukakus-off-turkey-fenerbahce-close,sports
"Ofugara All-stars Tourney  Unveils Egwuekwe, Obodo, Expands To 32 Teams",https://www.nairaland.com/8726314/ofugara-all-stars-tourney-unveils-egwuekwe,sports
"It’s A Shame! Nigeria Misses U-20 Afcon, Dumped Out Of Wafcon, May Miss Wc",https://www.nairaland.com/8725710/shame-nigeria-misses-u-20-afcon,sports
"FIFA: You Have Been Deceptive - UEFA, Others Insist On Infantino's Resignation",https://www.nairaland.com/8725663/fifa-been-deceptive-uefa-others,sports
"UEFA, AFC And CONCACAF Accuse Infantino Of Breaching Trust Over World Cup Plan",https://www.nairaland.com/8726155/uefa-afc-concacaf-accuse-infantino,sports
Madugu Explains Why Okoronkwo Chose To Shoot Instead Of Passing To Oshoala,https://www.nairaland.com/8725982/madugu-explains-why-okoronkwo-chose,sports
Canada Vs USA 8-1 To Win Gold,https://www.nairaland.com/8726104/canada-vs-usa-8-1-win,sports
Zambia Head Coach Slams CAF Rules After WAFCON Exit,https://www.nairaland.com/8723933/zambia-head-coach-slams-caf,sports
Daily Free Games Here > Rate My Accuracy,https://www.nairaland.com/8721685/daily-free-games-here-rate,sports
SWAN Sports Week To Promote Fitness And Camaraderie Among Journalists In Anambra,https://www.nairaland.com/8725986/swan-sports-week-promote-fitness,sports
Wikki Tourists Appoint Five-man Management Committee Ahead Of NNL Campaign,https://www.nairaland.com/8725830/wikki-tourists-appoint-five-man-management,sports
Morocco Have Qualified For The Women's World Cup For The Second Time,https://www.nairaland.com/8725734/morocco-qualified-womens-world-cup,sports
1xbet Scam Real Or Lie,https://www.nairaland.com/8228645/1xbet-scam-real-lie,sports
David Okereke Joins Benevento On Free Transfer,https://www.nairaland.com/8725697/david-okereke-joins-benevento-free,sports
WAFU B U-20 : Flying Eagles Lost The Final. What Went Wrong?,https://www.nairaland.com/8725693/wafu-b-u-20-flying-eagles,sports
WAFU B U-20 Tourney: We Made Lots Of Tactical Mistakes —flying Eagles Coach,https://www.nairaland.com/8725583/wafu-b-u-20-tourney-made,sports
WAFCON,https://www.nairaland.com/8725541/wafcon,sports
"Super Falcons To Face South Africa In World Cup Play-off – Date, Time Confirmed",https://www.nairaland.com/8725540/super-falcons-face-south-africa,sports
"Lionel Messi’s Father, Jorge Messi, Dies At 68",https://www.nairaland.com/8724648/lionel-messis-father-jorge-messi,sports
Jessica Oji Makes History With World U20 Shot Put Gold For Nigeria,https://www.nairaland.com/8724224/jessica-oji-makes-history-world,sports
A Thread To Curse Super Falcons Coach And Nff Chairman,https://www.nairaland.com/8725376/thread-curse-super-falcons-coach,sports
Lagos Dey Ready For First National Intermediate Sports Festival,https://www.nairaland.com/8725521/lagos-dey-ready-first-national,sports
"WAFCON Quarter Finals: Morocco Vs South Africa On Saturday August 8, 2026",https://www.nairaland.com/8724353/wafcon-quarter-finals-morocco-vs,sports
Chakapain Games: Amb. Udungwu Says Fegge All Stars Are Ready To Defend Title,https://www.nairaland.com/8725419/chakapain-games-amb-udungwu-says,sports
Awka Capital Elite Beat United All Stars 3-0 In Anambra All Stars Games,https://www.nairaland.com/8725395/awka-capital-elite-beat-united,sports
Springboard To Professional Football: 1xcup 2026 Start Date Announced,https://www.nairaland.com/8680902/springboard-professional-football-1xcup-2026,sports
1xcup Unveils Fresh Vision With Dimeji Adedapo Leading 2026 Season,https://www.nairaland.com/8670543/1xcup-unveils-fresh-vision-dimeji,sports
Chibuike Nwaiwu Transfer: Why Trabzonspor Rejected ₦47B Palace Offer.,https://www.nairaland.com/8725139/chibuike-nwaiwu-transfer-why-trabzonspor,sports
Can You Solve This X Football Rebus,https://www.nairaland.com/8725091/solve-x-football-rebus,sports
"Jorge Messi Biography: Lionel Messi’s Father, Career Architect And The Tax Case",https://www.nairaland.com/8725083/jorge-messi-biography-lionel-messis,sports
"Royce White, Enes Kanter Freedom And The 2027 WNBA Draft: What We Know About",https://www.nairaland.com/8724851/royce-white-enes-kanter-freedom,sports
See The World-class Stadium Kenya Built FIFA Standard (photos),https://www.nairaland.com/8724006/see-world-class-stadium-kenya-built,sports
Super Falcons Vs Cameroon: Nigeria Chase Another WAFCON Milestone In QF,https://www.nairaland.com/8724708/super-falcons-vs-cameroon-nigeria,sports
"WAFCON 2026: Morocco, South Africa Clash For Semi-final Spot, World Cup Ticket",https://www.nairaland.com/8724640/wafcon-2026-morocco-south-africa,sports
Video Highlights: WAFCON SO FAR. These Are The Teams That Have Qualified So Far.,https://www.nairaland.com/8724332/video-highlights-wafcon-far-these,sports
Pace Setter State Hosts NPFL AGM: ‘football Is Key To Youth Empowerment And Econ,https://www.nairaland.com/8724311/pace-setter-state-hosts-npfl,sports
Double Your Stake Before 10am Today (sportybet Booking Code),https://www.nairaland.com/8722482/double-stake-before-10am-today,sports
WAFCON 2026: Can Nigeria Overcome Dangerous Cameroon In The Last 8?,https://www.nairaland.com/8724225/wafcon-2026-nigeria-overcome-dangerous,sports
Who Wants To Be A Millionaire?(sportybet Booking Code) Game Starts By 12pm Today,https://www.nairaland.com/8724047/wants-millionaire-sportybet-booking-code,sports
"The Alozie Sisters: Cynthia, Cassandra And Michelle",https://www.nairaland.com/8723294/alozie-sisters-cynthia-cassandra-michelle,sports
Goal Edge – Your Edge For Football Prediction,https://www.nairaland.com/8724134/goal-edge-edge-football-prediction,sports
Why I Believe Argentina And Messi Will Win Spain In The World Cup Final.,https://www.nairaland.com/8711478/why-believe-argentina-messi-win,sports
"Michael Olise’s Baby Mama, Fatima Zaunbrecher Calls Him Out",https://www.nairaland.com/8722000/michael-olises-baby-mama-fatima,sports
"CAF Backs FIFA After Governance Apology, Reaffirms Support For Infantino",https://www.nairaland.com/8723979/caf-backs-fifa-after-governance,sports
"Super Falcons Earn $60,000 Goal Bonus After Six-goal WAFCON Win",https://www.nairaland.com/8723800/super-falcons-earn-60000-goal,sports
Nathaniel's Commonwealth Gold Reflects IGP Disu's Vision For Police Sports,https://www.nairaland.com/8723751/nathaniels-commonwealth-gold-reflects-igp,sports
